,Time,Force,GoalForce,Pos,k
0,1724502485.158041,0.2895,0.29,4026.02,0.04
1,1724502485.1590538,0.277,0.37,4030.77,0.04
2,1724502485.1670172,0.28600000000000003,0.37,4031.55,0.04
3,1724502485.1769903,0.295,0.41,4032.26,0.04
4,1724502485.1869648,0.303,0.41,4033.07,0.04
5,1724502485.1969392,0.311,0.41,4033.82,0.04
6,1724502485.2069101,0.3185,0.44,4034.63,0.04
7,1724502485.2168834,0.326,0.44,4035.58,0.04
8,1724502485.2268574,0.3345,0.44,4036.44,0.04
9,1724502485.236831,0.344,0.48,4037.28,0.04
10,1724502485.2468045,0.356,0.48,4038.11,0.04
11,1724502485.2567778,0.37,0.48,4038.98,0.04
12,1724502485.2659829,0.3835,0.52,4039.9,0.04
13,1724502485.276953,0.3965,0.52,4040.88,0.04
14,1724502485.2865999,0.41000000000000003,0.52,4041.82,0.04
15,1724502485.2965736,0.425,0.52,4042.61,0.04
16,1724502485.3065064,0.44,0.56,4043.48,0.04
17,1724502485.3164783,0.45499999999999996,0.56,4044.41,0.04
18,1724502485.3264515,0.47,0.56,4045.39,0.04
19,1724502485.336427,0.485,0.59,4046.35,0.04
20,1724502485.346398,0.5005000000000001,0.59,4047.19,0.04
21,1724502485.3563716,0.5155000000000001,0.59,4048.06,0.04
22,1724502485.3663702,0.5285,0.63,4048.9,0.04
23,1724502485.376319,0.5409999999999999,0.63,4049.85,0.04
24,1724502485.3863442,0.5545,0.63,4050.75,0.04
25,1724502485.3973486,0.569,0.67,4051.55,0.04
26,1724502485.4062912,0.5845,0.67,4052.44,0.04
27,1724502485.4163024,0.599,0.67,4053.25,0.04
28,1724502485.4272776,0.611,0.7,4054.04,0.04
29,1724502485.4363992,0.6214999999999999,0.7,4054.87,0.04
30,1724502485.4462035,0.6325000000000001,0.7,4055.66,0.04
31,1724502485.4562259,0.6445000000000001,0.74,4056.48,0.04
32,1724502485.4661312,0.6579999999999999,0.74,4057.31,0.04
33,1724502485.4761045,0.6735,0.74,4058.06,0.04
34,1724502485.4870658,0.6905,0.78,4058.78,0.04
35,1724502485.4970624,0.7075,0.78,4059.57,0.04
36,1724502485.507031,0.7225,0.78,4060.45,0.04
37,1724502485.516997,0.7350000000000001,0.82,4061.38,0.04
38,1724502485.526991,0.7444999999999999,0.82,4062.28,0.04
39,1724502485.5369244,0.7525,0.82,4063.19,0.04
40,1724502485.5469463,0.7629999999999999,0.85,4064.05,0.03940619459748269
41,1724502485.5569136,0.7769999999999999,0.85,4065.08,0.03890049805641175
42,1724502485.5668452,0.7945,0.85,4066.05,0.038363917697072036
43,1724502485.5768597,0.815,0.85,4066.92,0.03799743490988017
44,1724502485.5861964,0.8355,0.89,4067.75,0.03781722333348394
45,1724502485.597168,0.8520000000000001,0.89,4068.52,0.037707066652029164
46,1724502485.6061435,0.8655,0.89,4069.3,0.037597275406285595
47,1724502485.6161404,0.8765,0.93,4070.13,0.03760101940944594
48,1724502485.6260896,0.8879999999999999,0.93,4071.0,0.037537324473692193
49,1724502485.6370604,0.9019999999999999,0.93,4071.79,0.03762390103527893
50,1724502485.6460366,0.9179999999999999,0.96,4072.53,0.03756534206797769
51,1724502485.6570072,0.9345,0.96,4073.28,0.0375816514903017
52,1724502485.6669803,0.9504999999999999,0.96,4074.07,0.037677326349649556
53,1724502485.6769533,0.964,1.0,4074.94,0.038001943199247476
54,1724502485.686927,0.9764999999999999,1.0,4075.9,0.03840081861771079
55,1724502485.6969001,0.99,1.0,4076.72,0.03877515096506713
56,1724502485.706873,1.0065,1.04,4077.55,0.0390362672422043
57,1724502485.7168472,1.0245,1.04,4078.44,0.03911625287655397
58,1724502485.7268193,1.0430000000000001,1.04,4079.29,0.039209461436182896
59,1724502485.7367938,1.0605,1.07,4080.15,0.03905973134235499
60,1724502485.746767,1.0775000000000001,1.07,4080.94,0.03888063808795176
61,1724502485.75674,1.0939999999999999,1.07,4081.65,0.03869867113694277
62,1724502485.7667134,1.1099999999999999,1.11,4082.31,0.038745929263216794
63,1724502485.7766867,1.124,1.11,4083.01,0.03877981592313875
64,1724502485.7866602,1.1364999999999998,1.11,4083.64,0.03888837476756957
65,1724502485.7966332,1.1485,1.15,4084.25,0.038875984223366855
66,1724502485.8066065,1.1605,1.15,4084.9,0.038557576750231755
67,1724502485.81658,1.1724999999999999,1.15,4085.55,0.038459574161034495
68,1724502485.826578,1.1835,1.19,4086.23,0.038357717896755045
69,1724502485.8365557,1.194,1.19,4087.0,0.038506977056195296
70,1724502485.8465395,1.2045,1.19,4087.7,0.03882303070550855
71,1724502485.8564985,1.217,1.19,4088.4,0.039274324311545754
72,1724502485.866464,1.2315,1.22,4089.14,0.039448834732530656
73,1724502485.8765013,1.2485,1.22,4089.95,0.03973934965612722
74,1724502485.8866117,1.267,1.22,4090.85,0.03993456699504465
75,1724502485.8974192,1.2854999999999999,1.26,4091.69,0.040046936017757745
76,1724502485.9063644,1.303,1.26,4092.45,0.0400052729181821
77,1724502485.9163227,1.3195000000000001,1.26,4093.14,0.03981372531643881
78,1724502485.9263256,1.334,1.3,4093.78,0.039585750771087766
79,1724502485.93626,1.346,1.3,4094.46,0.039184931864609446
80,1724502485.9462333,1.3565,1.3,4095.14,0.038859204754474866
81,1724502485.9565744,1.371,1.34,4095.79,0.03873317321113626
82,1724502485.9665484,1.396,1.34,4096.42,0.03876672019039285
83,1724502485.976522,1.4275,1.34,4096.96,0.03900888745017075
84,1724502485.9864948,1.45,1.37,4097.4,0.03931264520311853
85,1724502485.996469,1.455,1.37,4097.82,0.03973878270945996
86,1724502486.007447,1.4489999999999998,1.37,4098.22,0.040259561060923786
87,1724502486.0164146,1.441,1.41,4098.66,0.04066332864975195
88,1724502486.0265818,1.4385,1.41,4099.22,0.040827246948021007
89,1724502486.0363617,1.4435,1.41,4099.8,0.041252886081281914
90,1724502486.0464213,1.4555,1.45,4100.38,0.041539940081128726
91,1724502486.0563898,1.4740000000000002,1.45,4101.03,0.041969887845596
92,1724502486.0663724,1.501,1.45,4101.61,0.04238246226270228
93,1724502486.0763323,1.5365,1.48,4102.04,0.04263590322994497
94,1724502486.0863144,1.5755,1.48,4102.41,0.04284684588369703
95,1724502486.0972402,1.611,1.48,4102.74,0.043042763515028136
96,1724502486.106216,1.6400000000000001,1.52,4103.03,0.043172755712609985
97,1724502486.11619,1.6615,1.52,4103.36,0.0428905931481792
98,1724502486.1261637,1.678,1.52,4103.69,0.0428338853152758
99,1724502486.136145,1.6905000000000001,1.52,4103.99,0.042739106652036264
100,1724502486.14611,1.6985000000000001,1.56,4104.34,0.042840691748465554
101,1724502486.1570807,1.6985000000000001,1.56,4104.73,0.04287624196100723
102,1724502486.1660566,1.69,1.56,4105.15,0.042960214265184024
103,1724502486.1760666,1.6724999999999999,1.6,4105.65,0.042597049234506267
104,1724502486.1862502,1.645,1.6,4106.17,0.0424297235979409
105,1724502486.196223,1.6139999999999999,1.6,4106.7,0.04236793175999263
106,1724502486.207155,1.5870000000000002,1.63,4107.31,0.041670919111346655
107,1724502486.216168,1.571,1.63,4108.02,0.041106016025819286
108,1724502486.226122,1.5699999999999998,1.63,4108.75,0.040275648760090384
109,1724502486.2361195,1.581,1.67,4109.52,0.0392496575659127
110,1724502486.2470784,1.601,1.67,4110.37,0.038310883767510434
111,1724502486.2560244,1.624,1.67,4111.08,0.03761144130865185
112,1724502486.2660131,1.647,1.71,4111.78,0.03727500311529144
113,1724502486.2759712,1.668,1.71,4112.6,0.03704273332949433
114,1724502486.2869418,1.6865,1.71,4113.34,0.03702680361088472
115,1724502486.2969582,1.7029999999999998,1.75,4114.07,0.03718360036745391
116,1724502486.306888,1.7195,1.75,4114.89,0.037449691624653836
117,1724502486.3168614,1.7355,1.75,4115.72,0.03785141350139305
118,1724502486.326835,1.7525,1.78,4116.6,0.037688716125271846
119,1724502486.3368082,1.7715,1.78,4117.44,0.037753811587496515
120,1724502486.3467824,1.7915,1.78,4118.23,0.03775539720917098
121,1724502486.356755,1.812,1.78,4118.97,0.03797229282436686
122,1724502486.3667638,1.831,1.82,4119.76,0.03827839816252515
123,1724502486.376702,1.847,1.82,4120.61,0.03857545345699899
124,1724502486.3867111,1.863,1.82,4121.36,0.038764963653768116
125,1724502486.3976455,1.8795,1.86,4122.04,0.03903503390289993
126,1724502486.4066548,1.8955000000000002,1.86,4122.7,0.03904127632502602
127,1724502486.416595,1.9100000000000001,1.86,4123.27,0.03903745052150387
128,1724502486.4265683,1.923,1.9,4123.82,0.03926449473439006
