,Time,Force,GoalForce,Pos,k
0,1731420919.6817188,0.24271339178085327,0.2440086156129837,34.680580139160156,0.04
1,1731420919.6837158,0.23223987966775894,0.23846666514873505,34.67430877685547,0.04
2,1731420919.6887186,0.231165811419487,0.23661479353904724,34.67338943481445,0.04
3,1731420919.6987307,0.2300887107849121,0.23661479353904724,34.67247009277344,0.04
4,1731420919.708762,0.22910833358764648,0.2347671091556549,34.67149353027344,0.04
5,1731420919.7187192,0.227908156812191,0.2347671091556549,34.67045593261719,0.04
6,1731420919.7277184,0.22645637392997742,0.2347671091556549,34.669246673583984,0.04
7,1731420919.738763,0.22510014474391937,0.2329206019639969,34.66804122924805,0.04
8,1731420919.7487383,0.22354884445667267,0.2329206019639969,34.666717529296875,0.04
9,1731420919.7587306,0.221609927713871,0.23115991055965424,34.665279388427734,0.04
10,1731420919.7687159,0.21850820630788803,0.23115991055965424,34.66395568847656,0.04
11,1731420919.7787304,0.21551933139562607,0.22930990159511566,34.662574768066406,0.04
12,1731420919.7887437,0.2137424424290657,0.22930990159511566,34.661312103271484,0.04
13,1731420919.7987187,0.2122567668557167,0.22746238112449646,34.66010284423828,0.04
14,1731420919.808731,0.21039432287216187,0.22746238112449646,34.659122467041016,0.04
15,1731420919.817724,0.20849886536598206,0.2256149798631668,34.65808868408203,0.04
16,1731420919.827724,0.2070242017507553,0.2256149798631668,34.657169342041016,0.04
17,1731420919.8377507,0.20561609417200089,0.2237667292356491,34.6563606262207,0.04
18,1731420919.8487186,0.20382966846227646,0.2237667292356491,34.65544128417969,0.04
19,1731420919.8587193,0.20223437994718552,0.22191940248012543,34.654693603515625,0.04
20,1731420919.867717,0.20107393711805344,0.22191940248012543,34.65394973754883,0.04
21,1731420919.878718,0.1995958834886551,0.2201557755470276,34.65296936035156,0.04
22,1731420919.8887532,0.19819962233304977,0.2201557755470276,34.65210723876953,0.04
23,1731420919.898725,0.19771429151296616,0.2183074951171875,34.6512451171875,0.04
24,1731420919.9087484,0.19768226891756058,0.2183074951171875,34.6503791809082,0.04
25,1731420919.9177458,0.19707690179347992,0.21646232903003693,34.64957809448242,0.04
26,1731420919.9277189,0.19600270688533783,0.21646232903003693,34.64865493774414,0.04
27,1731420919.9377358,0.1947745904326439,0.21469904482364655,34.647850036621094,0.04
28,1731420919.948755,0.1932058334350586,0.21469904482364655,34.64692687988281,0.04
29,1731420919.9587307,0.19106567651033401,0.21285270154476166,34.646297454833984,0.04
30,1731420919.9677188,0.18910562247037888,0.21285270154476166,34.645606994628906,0.04
31,1731420919.9787195,0.18744736164808273,0.2110922485589981,34.6450309753418,0.04
32,1731420919.9887187,0.18592648953199387,0.2110922485589981,34.6443977355957,0.04
33,1731420919.9977252,0.18496518582105637,0.20924390852451324,34.64382553100586,0.04
34,1731420920.0087306,0.1847856342792511,0.20924390852451324,34.64313507080078,0.04
35,1731420920.0177238,0.18471107631921768,0.20748351514339447,34.642555236816406,0.04
36,1731420920.0277185,0.18386521190404892,0.20748351514339447,34.64186477661133,0.04
37,1731420920.0387206,0.18238789588212967,0.20748351514339447,34.64117431640625,0.04
38,1731420920.048755,0.18127084523439407,0.2056351900100708,34.64048385620117,0.04
39,1731420920.0587502,0.18010610342025757,0.2056351900100708,34.639793395996094,0.04
40,1731420920.0677173,0.17841046303510666,0.20387297868728638,34.63899230957031,0.04
41,1731420920.0787172,0.17722180485725403,0.20387297868728638,34.63824462890625,0.04
42,1731420920.0887182,0.17696300148963928,0.20211221277713776,34.63766860961914,0.04
43,1731420920.0977187,0.17675498872995377,0.20211221277713776,34.637149810791016,0.04
44,1731420920.1087182,0.17615777999162674,0.2002672553062439,34.636573791503906,0.04
45,1731420920.1177173,0.17551518231630325,0.2002672553062439,34.636112213134766,0.04
46,1731420920.1277175,0.17508165538311005,0.20000000298023224,34.635711669921875,0.04
47,1731420920.1377494,0.17466706782579422,0.20000000298023224,34.635311126708984,0.04
48,1731420920.148735,0.17403464764356613,0.20000000298023224,34.63496398925781,0.04
49,1731420920.1587195,0.17370443791151047,0.20000000298023224,34.634620666503906,0.04
50,1731420920.1687648,0.17365596443414688,0.17370443046092987,34.63433074951172,0.04
51,1731420920.1777477,0.17299313098192215,0.17370443046092987,34.63346862792969,0.04
52,1731420920.1887307,0.1720246598124504,0.2067968249320984,34.63289260864258,0.04
53,1731420920.1987185,0.1712707355618477,0.2067968249320984,34.63289260864258,0.04
54,1731420920.208757,0.17060811072587967,0.2414596974849701,34.63289260864258,0.04
55,1731420920.2177303,0.17001520842313766,0.2414596974849701,34.63294982910156,0.04
56,1731420920.2277267,0.17002158612012863,0.2745532691478729,34.633182525634766,0.04
57,1731420920.2387245,0.17106319218873978,0.2745532691478729,34.63421630859375,0.04
58,1731420920.2487512,0.1722087487578392,0.30921536684036255,34.635135650634766,0.04
59,1731420920.2587159,0.17293117940425873,0.30921536684036255,34.63640213012695,0.04
60,1731420920.2677512,0.17409634590148926,0.3423069417476654,34.6374397277832,0.04
61,1731420920.2787182,0.17588064819574356,0.3423069417476654,34.6393928527832,0.04
62,1731420920.2887468,0.17781183868646622,0.3769721984863281,34.64146423339844,0.04
63,1731420920.2977173,0.17975857108831406,0.3769721984863281,34.64445495605469,0.04
64,1731420920.3077586,0.1825556680560112,0.41167569160461426,34.64738845825195,0.04
65,1731420920.3177257,0.1859215497970581,0.41167569160461426,34.65141677856445,0.04
66,1731420920.3277173,0.18957635760307312,0.4463614225387573,34.65550231933594,0.04
67,1731420920.3377242,0.19455630332231522,0.4463614225387573,34.66079330444336,0.04
