,Time,Force,GoalForce,Pos,k
0,1724503865.429476,0.2445,0.25,3956.61,0.04
1,1724503865.4314265,0.28049999999999997,0.32,3962.02,0.04
2,1724503865.4404023,0.2915,0.32,3962.83,0.04
3,1724503865.4503813,0.3015,0.32,3963.65,0.04
4,1724503865.460349,0.309,0.36,3964.51,0.04
5,1724503865.471319,0.316,0.36,3965.51,0.04
6,1724503865.4802961,0.322,0.36,3966.41,0.04
7,1724503865.4902685,0.3285,0.4,3967.36,0.04
8,1724503865.5002427,0.3345,0.4,3968.31,0.04
9,1724503865.5102158,0.34099999999999997,0.4,3969.23,0.04
10,1724503865.5201883,0.34650000000000003,0.44,3970.14,0.04
11,1724503865.5302153,0.351,0.44,3971.12,0.04
12,1724503865.540135,0.356,0.44,3972.09,0.04
13,1724503865.5511057,0.3615,0.48,3972.99,0.04
14,1724503865.5600827,0.366,0.48,3973.98,0.04
15,1724503865.5700676,0.371,0.48,3974.98,0.04
16,1724503865.5800285,0.3765,0.51,3976.11,0.04
17,1724503865.5900016,0.3825,0.51,3977.26,0.04
18,1724503865.5999756,0.3895,0.51,3978.39,0.04
19,1724503865.6099575,0.3965,0.51,3979.45,0.04
20,1724503865.6199284,0.40349999999999997,0.55,3980.72,0.04
21,1724503865.629897,0.41000000000000003,0.55,3981.94,0.04
22,1724503865.6398692,0.416,0.55,3983.04,0.04
23,1724503865.6498432,0.421,0.59,3984.13,0.04
24,1724503865.6598165,0.4245,0.59,3985.31,0.04
25,1724503865.6707869,0.428,0.59,3986.52,0.04
26,1724503865.6797624,0.431,0.63,3987.67,0.04
27,1724503865.689736,0.434,0.63,3988.89,0.04
28,1724503865.7007055,0.436,0.63,3990.32,0.04
29,1724503865.7096817,0.4395,0.66,3991.87,0.04
30,1724503865.7196553,0.4445,0.66,3993.38,0.04
31,1724503865.729628,0.4515,0.66,3994.93,0.04
32,1724503865.7396436,0.459,0.7,3996.46,0.04
33,1724503865.7495747,0.46599999999999997,0.7,3997.85,0.04
