,Time,Force,GoalForce,Pos,k
0,1731420816.0696826,0.1534413769841194,0.153315931558609,35.00444412231445,0.04
1,1731420816.0796883,0.1539525166153907,0.153315931558609,35.00438690185547,0.04
2,1731420816.0896995,0.1545956656336784,0.1872034519910812,35.00438690185547,0.04
3,1731420816.099682,0.1547017470002174,0.1872034519910812,35.00455856323242,0.04
4,1731420816.109682,0.1544688493013382,0.2211034744977951,35.00513458251953,0.04
5,1731420816.1196885,0.1548475846648216,0.2211034744977951,35.00639724731445,0.04
6,1731420816.1306798,0.1558261066675186,0.2566293478012085,35.00777816772461,0.04
7,1731420816.1396756,0.1572143137454986,0.2566293478012085,35.009910583496094,0.04
8,1731420816.1496892,0.1594070941209793,0.290535420179367,35.01232147216797,0.04
9,1731420816.1596768,0.1628221347928047,0.290535420179367,35.015892028808594,0.04
10,1731420816.1696815,0.1658408641815185,0.3260568380355835,35.019744873046875,0.04
11,1731420816.1797123,0.170427531003952,0.3260568380355835,35.02411651611328,0.04
12,1731420816.1896832,0.1761039644479751,0.3599601089954376,35.027626037597656,0.04
13,1731420816.2001607,0.182939164340496,0.3599601089954376,35.03147888183594,0.04
14,1731420816.2096698,0.1900619491934776,0.3938367068767547,35.035621643066406,0.04
15,1731420816.2196589,0.1968893557786941,0.3938367068767547,35.04056930541992,0.04
16,1731420816.2296655,0.204332560300827,0.4292709231376648,35.0450553894043,0.04
17,1731420816.2396448,0.2124424055218696,0.4292709231376648,35.04994583129883,0.04
18,1731420816.2496762,0.220873937010765,0.4631386697292328,35.054718017578125,0.04
19,1731420816.2596383,0.2294070646166801,0.4631386697292328,35.06047058105469,0.04
20,1731420816.2696447,0.2386549860239029,0.4970746338367462,35.06633758544922,0.04
21,1731420816.2796383,0.2483944296836853,0.4970746338367462,35.07255172729492,0.04
22,1731420816.2896447,0.258390724658966,0.5325859189033508,35.078819274902344,0.04
23,1731420816.2996385,0.269068568944931,0.5325859189033508,35.086299896240234,0.04
24,1731420816.3096397,0.281376302242279,0.5681456923484802,35.09314727783203,0.0397094004452228
25,1731420816.319645,0.2948920279741287,0.5681456923484802,35.09993362426758,0.0393910557568073
26,1731420816.329676,0.3088681697845459,0.6036877036094666,35.10649108886719,0.0391264070308208
27,1731420816.3396747,0.3228279650211334,0.6036877036094666,35.113914489746094,0.0388945237609148
28,1731420816.3496385,0.3367102295160293,0.6375752091407776,35.12150573730469,0.0385499484818339
29,1731420816.3596382,0.35078264772892,0.6375752091407776,35.130882263183594,0.0382628731412732
30,1731420816.3696396,0.3662848472595215,0.6714425683021545,35.14106369018555,0.0373112081348637
31,1731420816.3796508,0.3838826268911361,0.6714425683021545,35.15049743652344,0.0365379406237369
32,1731420816.3896773,0.4032634794712066,0.705356776714325,35.160335540771484,0.0355330337858586
33,1731420816.399651,0.4233561903238296,0.705356776714325,35.17022705078125,0.0346484706350912
34,1731420816.409676,0.4439589530229568,0.705356776714325,35.182132720947266,0.0339709915711358
35,1731420816.4196444,0.4660902470350265,0.7408506870269775,35.19312286376953,0.0335289707476385
36,1731420816.42968,0.4897740334272384,0.7747377753257751,35.20353317260742,0.0331381769726712
37,1731420816.4396708,0.5141292959451675,0.7747377753257751,35.21290969848633,0.0328361141756211
38,1731420816.4496722,0.5383254885673523,0.7747377753257751,35.222747802734375,0.0326665489144654
39,1731420816.4596715,0.5619207620620728,0.8086442351341248,35.233158111572266,0.0325721377820549
40,1731420816.4696448,0.5847427845001221,0.8086442351341248,35.24357223510742,0.0324915632329087
41,1731420816.4796448,0.6074211299419403,0.8441657423973083,35.253292083740234,0.0326176212479204
42,1731420816.489647,0.6304297745227814,0.8441657423973083,35.26215362548828,0.0327713308110413
43,1731420816.5006714,0.6535991430282593,0.8797170519828796,35.27204513549805,0.033104381028525
44,1731420816.509651,0.6763429939746857,0.8797170519828796,35.282745361328125,0.0334645418647336
45,1731420816.5196395,0.69930499792099,0.9135911464691162,35.29413604736328,0.0336326062670416
46,1731420816.5296762,0.7238212823867798,0.9135911464691162,35.30403137207031,0.0337861523024201
47,1731420816.539676,0.7493323981761932,0.947501301765442,35.31357955932617,0.0338579653941357
48,1731420816.5496757,0.7750019729137421,0.947501301765442,35.32358932495117,0.0338142437555877
49,1731420816.5596397,0.8003131449222565,0.983056664466858,35.33359909057617,0.0337667660699922
50,1731420816.5696385,0.8258586823940277,0.983056664466858,35.34366226196289,0.0337554541337465
51,1731420816.5796382,0.8509854972362518,1.0,35.35148620605469,0.033250965552745
52,1731420816.5896506,0.874470442533493,1.0,35.35948181152344,0.032683946343259
53,1731420816.5996656,0.8962743580341339,1.0,35.3662109375,0.0321212904024088
54,1731420816.6096542,0.9163230359554292,1.0,35.372196197509766,0.0316056050838199
55,1731420816.619651,0.9338142573833466,1.0,35.377777099609375,0.0312260628176779
56,1731420816.6296458,0.9483464956283568,1.0,35.3830680847168,0.0309437629595146
57,1731420816.6396394,0.960864782333374,1.0,35.387901306152344,0.0306817373572062
58,1731420816.6496384,0.9723269641399384,1.0,35.39267349243164,0.0304026305396799
59,1731420816.6596396,0.9830676317214966,1.0,35.39756393432617,0.0300768216821054
60,1731420816.6696382,0.9942175149917604,1.0200214385986328,35.403202056884766,0.0297101639544218
61,1731420816.6806371,1.0065652430057526,1.041999340057373,35.40901184082031,0.0293487048448845
62,1731420816.6906388,1.019931584596634,1.0621294975280762,35.414649963378906,0.0289897137181512
63,1731420816.6996384,1.0338384807109833,1.0840296745300293,35.42091751098633,0.028678638373007
